
0, 1, 3, 4, 11, 53
0, 1, 3, 5, 0, 30
0, 1, 3, 5, 1, 30
0, 1, 3, 5, 3, 30
0, 1, 3, 5, 4, 30
0, 1, 3, 5, 5, 30
0, 1, 3, 5, 11, 30
0, 1, 3, 8, 0, 26
0, 1, 3, 8, 1, 8
0, 1, 3, 8, 3, 26
0, 1, 3, 8, 4, 26
0, 1, 3, 8, 8, 26
0, 1, 3, 8, 10, 26
0, 1, 3, 8, 11, 26
0, 1, 4, 3, 4, 31
0, 1, 4, 11, 5, 57
0, 1, 8, 1, 0, 38
0, 1, 8, 3, 0, 0
0, 1, 8, 3, 1, 78
0, 1, 8, 3, 3, 0
0, 1, 8, 3, 4, 49
0, 1, 8, 3, 5, 0
0, 1, 8, 3, 6, 49
0, 1, 8, 3, 7, 11
0, 1, 8, 3, 8, 0
0, 1, 8, 3, 10, 11
0, 1, 8, 3, 11, 78
0, 1, 8, 4, 0, 51
0, 1, 8, 4, 1, 51
0, 1, 8, 4, 4, 51
0, 1, 8, 4, 5, 51
0, 1, 8, 4, 8, 51
0, 1, 8, 4, 11, 51
0, 1, 8, 7, 0, 11
0, 1, 8, 7, 3, 11
0, 1, 8, 7, 4, 11
0, 1, 8, 7, 7, 11
0, 1, 8, 7, 8, 11
0, 1, 8, 7, 10, 11
0, 1, 8, 7, 11, 11
0, 1, 9, 1, 0, 77
0, 1, 9, 4, 0, 47
0, 1, 9, 4, 1, 47
0, 1, 9, 4, 2, 84
0, 1, 9, 4, 3, 83
0, 1, 9, 4, 4, 47
0, 1, 9, 4, 5, 47
0, 1, 9, 4, 6, 83
0, 1, 9, 4, 9, 77
0, 1, 9, 4, 11, 77
0, 2, 0, 1, 2, 88
0, 2, 0, 3, 1, 93
0, 2, 1, 0, 2, 21
0, 2, 1, 0, 6, 21
0, 2, 1, 2, 0, 21
0, 2, 1, 2, 1, 21
0, 2, 1, 2, 2, 21
0, 2, 1, 2, 3, 21
0, 2, 1, 2, 4, 21
0, 2, 1, 2, 5, 21
0, 2, 1, 2, 6, 21
0, 2, 1, 2, 11, 21
0, 2, 1, 8, 1, 38
0, 2, 3, 1, 0, 34
0, 2, 3, 2, 0, 14
0, 2, 3, 2, 1, 18
0, 2, 3, 2, 3, 63
0, 2, 3, 2, 7, 75
0, 2, 3, 4, 0, 62
0, 2, 3, 4, 1, 18
0, 2, 3, 4, 2, 18
0, 2, 3, 4, 3, 40
0, 2, 3, 4, 4, 18
0, 2, 3, 4, 5, 50
0, 2, 3, 4, 6, 18
0, 2, 3, 4, 8, 40
0, 2, 3, 4, 9, 18
0, 2, 3, 4, 10, 63
0, 2, 3, 4, 11, 40
0, 2, 3, 5, 0, 14
0, 2, 3, 5, 1, 72
0, 2, 3, 5, 2, 14
0, 2, 3, 5, 3, 14
0, 2, 3, 5, 4, 62
0, 2, 3, 5, 5, 14
0, 2, 3, 5, 6, 14
0, 2, 3, 5, 11, 72
0, 2, 3, 6, 0, 34
0, 2, 3, 6, 1, 34
0, 2, 3, 6, 2, 34
0, 2, 3, 6, 3, 34
0, 2, 3, 6, 4, 34
0, 2, 3, 6, 5, 34
0, 2, 3, 6, 6, 34
0, 2, 3, 6, 9, 34
0, 2, 3, 10, 0, 41
0, 2, 3, 10, 2, 41
0, 2, 3, 10, 3, 41
0, 2, 3, 10, 4, 41
0, 2, 3, 10, 6, 41
0, 2, 3, 10, 7, 75
0, 2, 3, 10, 8, 41
0, 2, 3, 10, 9, 75
0, 2, 3, 10, 10, 41
0, 2, 3, 10, 11, 41
0, 2, 4, 1, 0, 79
0, 2, 4, 1, 2, 79
0, 2, 4, 2, 0, 45
0, 2, 4, 2, 4, 79
0, 2, 4, 2, 7, 12
0, 2, 4, 3, 8, 8
0, 2, 4, 5, 0, 15
0, 2, 4, 5, 2, 45
0, 2, 4, 5, 4, 45
0, 2, 4, 5, 5, 45
0, 2, 4, 5, 6, 21
0, 2, 4, 5, 11, 45
0, 2, 4, 6, 0, 35
0, 2, 4, 6, 1, 79
0, 2, 4, 6, 2, 79
0, 2, 4, 6, 4, 79
0, 2, 4, 6, 5, 79
0, 2, 4, 6, 6, 79
0, 2, 4, 9, 4, 48
0, 2, 4, 10, 0, 17
0, 2, 9, 2, 0, 3
0, 2, 9, 2, 3, 65
0, 2, 9, 2, 7, 9
0, 2, 9, 4, 0, 3
0, 2, 9, 4, 2, 3
0, 2, 9, 4, 4, 3
0, 2, 9, 4, 6, 3
0, 2, 9, 4, 9, 3
0, 2, 9, 5, 0, 36
0, 2, 9, 5, 2, 36
0, 2, 9, 5, 5, 36
0, 2, 9, 5, 6, 36
0, 2, 9, 5, 7, 85
0, 2, 9, 5, 9, 36
0, 2, 9, 7, 2, 68
0, 2, 9, 10, 0, 65
0, 2, 9, 10, 2, 65
0, 2, 9, 10, 3, 65
0, 2, 9, 10, 4, 65
0, 2, 9, 10, 6, 65
0, 2, 9, 10, 7, 65
0, 2, 9, 10, 9, 65
0, 2, 9, 10, 10, 65
0, 3, 1, 0, 0, 93
0, 3, 1, 0, 1, 93
0, 3, 1, 0, 2, 93
0, 3, 1, 0, 3, 93
0, 3, 1, 0, 4, 93
0, 3, 1, 0, 5, 93
0, 3, 1, 0, 11, 93
0, 3, 1, 3, 4, 30
0, 3, 1, 4, 0, 31
0, 3, 1, 4, 1, 31
0, 3, 1, 4, 2, 31
0, 3, 1, 4, 3, 31
0, 3, 1, 4, 4, 31
0, 3, 1, 4, 5, 31
0, 3, 1, 4, 6, 31
0, 3, 1, 4, 8, 57
0, 3, 1, 4, 11, 57
0, 3, 2, 0, 1, 88
0, 3, 2, 0, 3, 93
0, 3, 2, 1, 0, 31
0, 3, 2, 1, 2, 27
0, 3, 2, 1, 8, 38
0, 3, 2, 3, 2, 2
0, 3, 2, 3, 5, 62
0, 3, 2, 4, 0, 48
0, 3, 2, 4, 1, 48
0, 3, 2, 4, 2, 12
0, 3, 2, 4, 3, 48
0, 3, 2, 4, 4, 48
0, 3, 2, 4, 5, 48
0, 3, 2, 4, 6, 48
0, 3, 2, 4, 9, 48
0, 3, 2, 7, 0, 2
0, 3, 2, 9, 0, 9
0, 3, 2, 9, 1, 60
0, 3, 2, 9, 2, 9
0, 3, 2, 9, 4, 60
0, 3, 2, 9, 5, 60
0, 3, 2, 9, 6, 9
0, 3, 2, 9, 7, 9
0, 3, 2, 9, 9, 9
0, 3, 2, 9, 10, 9
0, 3, 3, 7, 0, 7
0, 3, 4, 3, 1, 30
0, 3, 4, 5, 0, 29
0, 3, 4, 5, 3, 4
0, 3, 4, 5, 6, 58
0, 3, 4, 5, 11, 93
0, 3, 4, 6, 0, 18
0, 3, 4, 8, 1, 13
0, 3, 4, 8, 3, 6
0, 3, 4, 9, 4, 25
0, 3, 4, 10, 0, 33
0, 3, 4, 10, 6, 10
0, 3, 4, 10, 11, 1
0, 3, 4, 11, 0, 6
0, 3, 4, 11, 1, 6
0, 3, 4, 11, 3, 6
0, 3, 4, 11, 4, 6
0, 3, 4, 11, 5, 6
0, 3, 4, 11, 8, 6
0, 3, 4, 11, 11, 6
0, 3, 5, 4, 3, 62
0, 3, 5, 6, 0, 14
0, 3, 5, 11, 0, 4
0, 3, 6, 5, 6, 34
0, 3, 8, 1, 0, 0
0, 3, 8, 3, 4, 26
0, 3, 8, 7, 0, 20
0, 3, 10, 6, 0, 23
0, 3, 10, 11, 0, 11
0, 4, 1, 2, 1, 79
0, 4, 2, 1, 0, 15
0, 4, 2, 3, 1, 34
0, 4, 2, 3, 2, 18
0, 4, 2, 4, 1, 79
0, 4, 2, 4, 5, 31
0, 4, 2, 7, 0, 12
0, 4, 3, 1, 0, 22
0, 4, 3, 2, 1, 21
0, 4, 3, 2, 3, 2
0, 4, 3, 2, 4, 12
0, 4, 3, 2, 7, 42
0, 4, 3, 3, 7, 7
0, 4, 3, 4, 8, 11
0, 4, 3, 4, 11, 31
0, 4, 3, 7, 0, 33
0, 4, 3, 8, 0, 28
0, 4, 3, 8, 1, 8
0, 4, 4, 9, 5, 25
0, 4, 5, 3, 0, 88
0, 4, 5, 3, 1, 87
0, 4, 5, 3, 2, 88
0, 4, 5, 3, 3, 88
0, 4, 5, 3, 4, 88
0, 4, 5, 3, 5, 88
0, 4, 5, 3, 6, 88
0, 4, 5, 3, 8, 4
0, 4, 5, 4, 3, 31
0, 4, 5, 4, 6, 47
0, 4, 5, 6, 0, 21
0, 4, 5, 6, 4, 62
0, 4, 5, 11, 0, 2
0, 4, 5, 11, 5, 8
0, 4, 6, 5, 0, 79
0, 4, 8, 1, 0, 13
0, 4, 8, 1, 3, 8
0, 4, 8, 3, 1, 1
0, 4, 8, 3, 5, 78
0, 4, 8, 3, 7, 11
0, 4, 8, 7, 0, 16
0, 4, 9, 1, 0, 77
0, 4, 9, 2, 0, 3
0, 4, 9, 2, 1, 60
0, 4, 9, 2, 3, 65
0, 4, 9, 2, 7, 69
0, 4, 9, 2, 9, 9
0, 4, 9, 4, 2, 18
0, 4, 9, 4, 3, 25
0, 4, 9, 4, 5, 25
0, 4, 9, 4, 6, 48
0, 4, 9, 4, 10, 75
0, 4, 9, 5, 4, 25
0, 4, 9, 8, 0, 54
0, 4, 9, 8, 1, 55
0, 4, 9, 8, 7, 61
0, 4, 10, 3, 4, 43
0, 4, 10, 6, 0, 10
0, 4, 10, 9, 2, 81
0, 4, 10, 11, 0, 1
0, 4, 10, 11, 10, 75
0, 4, 11, 5, 6, 6
0, 5, 3, 1, 0, 87
0, 5, 3, 1, 3, 30
0, 5, 3, 2, 0, 14
0, 5, 3, 2, 1, 27
0, 5, 3, 4, 5, 4
0, 5, 3, 4, 6, 86
0, 5, 3, 5, 0, 0
0, 5, 3, 8, 0, 0
0, 5, 3, 8, 1, 0
0, 5, 3, 8, 3, 0
0, 5, 3, 8, 5, 0
0, 5, 3, 8, 7, 66
0, 5, 3, 8, 8, 0
0, 5, 4, 2, 0, 15
0, 5, 4, 2, 1, 15
0, 5, 4, 2, 2, 15
0, 5, 4, 2, 3, 47
0, 5, 4, 2, 4, 15
0, 5, 4, 2, 5, 15
0, 5, 4, 2, 6, 47
0, 5, 4, 2, 7, 39
0, 5, 4, 2, 9, 47
0, 5, 4, 3, 0, 29
0, 5, 4, 3, 1, 29
0, 5, 4, 3, 2, 2
0, 5, 4, 3, 3, 29
0, 5, 4, 3, 4, 29
0, 5, 4, 3, 5, 29
0, 5, 4, 3, 8, 44
0, 5, 4, 4, 9, 25
0, 5, 4, 5, 0, 15
0, 5, 4, 5, 3, 87
0, 5, 4, 5, 4, 47
0, 5, 4, 5, 11, 19
0, 5, 4, 6, 0, 47
0, 5, 4, 8, 0, 80
0, 5, 4, 8, 1, 80
0, 5, 4, 8, 4, 80
0, 5, 4, 8, 5, 80
0, 5, 4, 8, 7, 76
0, 5, 4, 8, 8, 80
0, 5, 4, 9, 1, 77
0, 5, 4, 9, 2, 60
0, 5, 4, 9, 4, 18
0, 5, 4, 9, 8, 55
0, 5, 6, 0, 7, 85
0, 5, 6, 4, 0, 62
0, 5, 6, 7, 0, 59
0, 5, 9, 2, 0, 36
0, 5, 9, 2, 1, 73
0, 5, 9, 2, 7, 59
0, 5, 9, 2, 9, 68
0, 5, 11, 5, 0, 8
0, 5, 11, 5, 3, 86
0, 5, 11, 5, 4, 19
0, 6, 0, 7, 0, 85
0, 6, 1, 2, 9, 73
0, 6, 4, 1, 2, 79
0, 6, 4, 2, 0, 35
0, 6, 4, 2, 1, 35
0, 6, 4, 2, 2, 35
0, 6, 4, 2, 4, 79
0, 6, 4, 2, 5, 79
0, 6, 4, 2, 6, 35
0, 6, 4, 6, 0, 3
0, 6, 4, 6, 5, 79
0, 6, 4, 9, 0, 3
0, 6, 4, 9, 2, 3
0, 6, 4, 9, 4, 3
0, 6, 4, 9, 6, 3
0, 6, 4, 9, 9, 3
0, 6, 5, 3, 0, 14
0, 6, 5, 3, 2, 14
0, 6, 5, 3, 3, 14
0, 6, 5, 3, 5, 14
0, 6, 5, 3, 6, 14
0, 6, 5, 4, 0, 62
0, 6, 5, 4, 1, 18
0, 6, 5, 4, 2, 19
0, 6, 5, 4, 3, 58
0, 6, 5, 4, 4, 18
0, 6, 5, 4, 5, 19
0, 6, 5, 4, 6, 18
0, 6, 5, 4, 7, 69
0, 6, 5, 4, 8, 55
0, 6, 5, 4, 9, 18
0, 6, 5, 4, 11, 19
0, 6, 5, 6, 0, 34
0, 6, 5, 6, 4, 62
0, 6, 5, 6, 5, 34
0, 6, 5, 6, 7, 68
0, 6, 5, 9, 0, 36
0, 6, 5, 9, 1, 73
0, 6, 5, 9, 2, 36
0, 6, 5, 9, 5, 36
0, 6, 5, 9, 6, 36
0, 6, 5, 9, 7, 68
0, 6, 5, 9, 9, 36
0, 6, 5, 11, 0, 21
0, 6, 5, 11, 1, 21
0, 6, 5, 11, 2, 21
0, 6, 5, 11, 3, 21
0, 6, 5, 11, 4, 21
0, 6, 5, 11, 5, 21
0, 6, 5, 11, 9, 25
0, 6, 5, 11, 11, 21
0, 6, 7, 0, 6, 68
0, 6, 7, 2, 3, 52
0, 6, 7, 2, 7, 68
0, 6, 7, 2, 9, 68
0, 6, 10, 0, 2, 65
0, 6, 10, 0, 6, 65
0, 6, 10, 3, 0, 23
0, 6, 10, 3, 3, 23
0, 6, 10, 3, 6, 23
0, 6, 10, 3, 8, 23
0, 6, 10, 3, 10, 23
0, 6, 10, 4, 0, 9
0, 6, 10, 4, 1, 49
0, 6, 10, 4, 2, 75
0, 6, 10, 4, 3, 10
0, 6, 10, 4, 4, 9
0, 6, 10, 4, 6, 61
0, 6, 10, 4, 7, 9
0, 6, 10, 4, 8, 49
0, 6, 10, 4, 9, 9
0, 6, 10, 4, 10, 10
0, 6, 10, 4, 11, 75
0, 6, 10, 6, 0, 9
0, 6, 10, 6, 2, 65
0, 6, 10, 6, 3, 65
0, 6, 10, 6, 4, 65
0, 6, 10, 6, 6, 65
0, 6, 10, 6, 7, 65
0, 6, 10, 6, 9, 65
0, 6, 10, 6, 10, 65
0, 6, 10, 9, 0, 32
0, 6, 10, 9, 2, 52
0, 6, 10, 9, 6, 32
0, 6, 10, 9, 7, 32
0, 6, 10, 9, 8, 32
0, 6, 10, 9, 9, 32
0, 6, 10, 9, 10, 52
0, 6, 10, 11, 0, 41
0, 6, 10, 11, 2, 41
0, 6, 10, 11, 3, 41
0, 6, 10, 11, 4, 41
0, 6, 10, 11, 8, 41
0, 6, 10, 11, 10, 41
0, 6, 10, 11, 11, 41
0, 7, 0, 2, 9, 85
0, 7, 0, 6, 5, 68
0, 7, 0, 7, 0, 85
0, 7, 2, 3, 0, 2
0, 7, 2, 3, 2, 2
0, 7, 2, 3, 3, 2
0, 7, 2, 3, 4, 2
0, 7, 2, 3, 5, 2
0, 7, 2, 3, 6, 10
0, 7, 2, 3, 7, 2
0, 7, 2, 3, 10, 10
0, 7, 2, 3, 11, 2
0, 7, 2, 4, 0, 17
0, 7, 2, 4, 2, 17
0, 7, 2, 4, 4, 17
0, 7, 2, 4, 5, 39
0, 7, 2, 4, 7, 17
0, 7, 2, 4, 10, 17
0, 7, 2, 7, 0, 2
0, 7, 2, 9, 5, 59
0, 7, 2, 9, 10, 70
0, 7, 3, 2, 7, 42
0, 7, 3, 3, 7, 7
0, 7, 3, 4, 0, 7
0, 7, 3, 4, 2, 42
0, 7, 3, 4, 3, 7
0, 7, 3, 4, 4, 7
0, 7, 3, 4, 6, 42
0, 7, 3, 4, 7, 7
0, 7, 3, 4, 10, 33
0, 7, 3, 4, 11, 7
0, 7, 3, 7, 0, 7
0, 7, 6, 5, 4, 12
0, 7, 6, 5, 9, 59
0, 7, 6, 10, 4, 81
0, 7, 8, 3, 0, 66
0, 7, 8, 3, 3, 66
0, 7, 8, 3, 5, 66
0, 7, 8, 3, 7, 66
0, 7, 8, 3, 8, 66
0, 7, 8, 3, 11, 66
0, 7, 8, 4, 0, 16
0, 7, 8, 4, 3, 20
0, 7, 8, 4, 4, 16
0, 7, 8, 4, 5, 76
0, 7, 8, 4, 7, 16
0, 7, 8, 4, 8, 16
0, 7, 8, 4, 10, 16
0, 7, 8, 4, 11, 20
0, 7, 8, 7, 0, 16
0, 7, 8, 9, 0, 32
0, 7, 8, 9, 4, 90
0, 7, 8, 9, 6, 32
0, 7, 8, 9, 7, 32
0, 7, 8, 9, 8, 32
0, 7, 8, 9, 9, 32
0, 7, 8, 9, 10, 32
0, 7, 9, 2, 7, 81
0, 7, 9, 4, 0, 81
0, 7, 9, 4, 2, 81
0, 7, 9, 4, 4, 81
0, 7, 9, 4, 6, 81
0, 7, 9, 4, 7, 81
0, 7, 9, 4, 9, 81
0, 7, 9, 4, 10, 81
0, 7, 11, 10, 3, 20
0, 8, 1, 3, 2, 8
0, 8, 3, 1, 0, 1
0, 8, 3, 4, 0, 13
0, 8, 3, 4, 1, 13
0, 8, 3, 4, 3, 13
0, 8, 3, 4, 4, 13
0, 8, 3, 4, 5, 4
0, 8, 3, 4, 6, 67
0, 8, 3, 4, 8, 13
0, 8, 3, 4, 10, 26
0, 8, 3, 4, 11, 13
0, 8, 3, 5, 0, 0
0, 8, 3, 5, 1, 4
0, 8, 3, 5, 3, 4
0, 8, 3, 5, 4, 4
0, 8, 3, 5, 5, 4
0, 8, 3, 5, 8, 4
0, 8, 3, 5, 11, 4
0, 8, 3, 7, 0, 11
0, 8, 3, 8, 0, 5
0, 8, 3, 8, 1, 4
0, 8, 3, 10, 0, 11
0, 8, 3, 10, 1, 11
0, 8, 3, 10, 3, 23
0, 8, 3, 10, 4, 11
0, 8, 3, 10, 6, 23
0, 8, 3, 10, 7, 11
0, 8, 3, 10, 8, 11
0, 8, 3, 10, 10, 11
0, 8, 3, 10, 11, 11
0, 8, 4, 5, 0, 80
0, 8, 4, 5, 11, 51
0, 8, 4, 10, 0, 16
0, 8, 9, 4, 0, 54
0, 8, 9, 4, 1, 55
0, 8, 9, 4, 4, 54
0, 8, 9, 4, 5, 55
0, 8, 9, 4, 6, 55
0, 8, 9, 4, 7, 61
0, 8, 9, 4, 8, 54
0, 8, 9, 4, 9, 54
0, 8, 9, 4, 10, 61
0, 8, 9, 4, 11, 54
0, 8, 9, 8, 0, 54
0, 8, 9, 8, 1, 55
0, 8, 9, 8, 7, 61
0, 8, 9, 10, 6, 32
0, 9, 2, 1, 0, 60
0, 9, 2, 3, 2, 65
0, 9, 2, 7, 0, 9
0, 9, 2, 9, 2, 9
0, 9, 2, 9, 7, 68
0, 9, 4, 2, 3, 18
0, 9, 4, 3, 2, 25
0, 9, 4, 5, 0, 77
0, 9, 4, 5, 4, 47
0, 9, 4, 5, 6, 25
0, 9, 4, 6, 0, 3
0, 9, 4, 10, 11, 75
0, 9, 4, 11, 0, 54
0, 9, 5, 4, 9, 25
0, 9, 5, 6, 0, 12
0, 9, 5, 6, 7, 59
0, 9, 7, 2, 7, 68
0, 9, 8, 1, 0, 55
0, 9, 8, 7, 0, 32
0, 9, 10, 6, 0, 9
0, 9, 10, 6, 10, 65
0, 10, 3, 4, 8, 43
0, 10, 3, 8, 0, 23
0, 10, 3, 8, 7, 20
0, 10, 4, 2, 0, 17
0, 10, 4, 2, 2, 17
0, 10, 4, 2, 3, 75
0, 10, 4, 2, 4, 17
0, 10, 4, 2, 7, 17
0, 10, 4, 2, 10, 17
0, 10, 4, 3, 0, 33
0, 10, 4, 3, 2, 10
0, 10, 4, 3, 3, 33
0, 10, 4, 3, 4, 33
0, 10, 4, 3, 7, 33
0, 10, 4, 3, 8, 49
0, 10, 4, 3, 10, 33
0, 10, 4, 8, 0, 16
0, 10, 4, 8, 4, 16
0, 10, 4, 8, 7, 16
0, 10, 4, 8, 8, 16
0, 10, 4, 8, 10, 16
0, 10, 4, 9, 2, 9
0, 10, 4, 9, 4, 75
0, 10, 4, 9, 8, 61
0, 10, 4, 10, 0, 16
0, 10, 4, 10, 3, 43
0, 10, 4, 10, 9, 81
0, 10, 6, 10, 0, 65
0, 10, 6, 10, 4, 65
0, 10, 9, 2, 7, 81
0, 10, 9, 8, 7, 32
0, 10, 9, 10, 9, 52
0, 10, 11, 0, 1, 1
0, 10, 11, 0, 10, 1
0, 10, 11, 4, 0, 1
0, 10, 11, 4, 1, 1
0, 10, 11, 4, 3, 1
0, 10, 11, 4, 4, 1
0, 10, 11, 4, 8, 1
0, 10, 11, 4, 10, 1
0, 10, 11, 4, 11, 1
0, 10, 11, 10, 4, 41
0, 11, 0, 1, 8, 11
0, 11, 0, 8, 3, 13
0, 11, 4, 2, 0, 31
0, 11, 4, 2, 1, 31
0, 11, 4, 2, 2, 31
0, 11, 4, 2, 3, 89
0, 11, 4, 2, 4, 31
0, 11, 4, 2, 5, 31
0, 11, 4, 2, 6, 31
0, 11, 4, 2, 11, 31
0, 11, 4, 3, 0, 7
0, 11, 4, 3, 1, 22
0, 11, 4, 3, 2, 40
0, 11, 4, 3, 3, 7
0, 11, 4, 3, 4, 7
0, 11, 4, 3, 6, 22
0, 11, 4, 3, 7, 7
0, 11, 4, 3, 8, 28
0, 11, 4, 3, 11, 7
0, 11, 4, 5, 4, 31
0, 11, 4, 6, 0, 22
0, 11, 4, 8, 0, 6
0, 11, 4, 8, 1, 6
0, 11, 4, 8, 3, 6
0, 11, 4, 8, 4, 6
0, 11, 4, 8, 5, 6
0, 11, 4, 8, 6, 6
0, 11, 4, 8, 8, 6
0, 11, 4, 8, 11, 6
0, 11, 4, 9, 0, 54
0, 11, 4, 9, 4, 54
0, 11, 4, 9, 8, 54
0, 11, 4, 9, 9, 54
0, 11, 4, 9, 11, 54
0, 11, 4, 11, 0, 7
0, 11, 4, 11, 5, 6
0, 11, 5, 0, 1, 8
0, 11, 5, 0, 3, 93
0, 11, 5, 0, 11, 8
0, 11, 5, 3, 0, 4
0, 11, 5, 3, 1, 30
0, 11, 5, 3, 2, 72
0, 11, 5, 3, 3, 4
0, 11, 5, 3, 4, 4
0, 11, 5, 3, 5, 4
0, 11, 5, 3, 6, 27
0, 11, 5, 3, 7, 66
0, 11, 5, 3, 8, 5
0, 11, 5, 3, 11, 4
0, 11, 5, 4, 0, 2
0, 11, 5, 4, 1, 8
0, 11, 5, 4, 2, 37
0, 11, 5, 4, 3, 2
0, 11, 5, 4, 4, 2
0, 11, 5, 4, 5, 87
0, 11, 5, 4, 6, 38
0, 11, 5, 4, 7, 2
0, 11, 5, 4, 8, 8
0, 11, 5, 4, 9, 77
0, 11, 5, 4, 11, 13
0, 11, 5, 6, 0, 6
0, 11, 5, 11, 0, 2
0, 11, 5, 11, 5, 8
0, 11, 10, 3, 0, 56
0, 11, 10, 3, 3, 56
0, 11, 10, 3, 4, 43
0, 11, 10, 3, 8, 56
0, 11, 10, 3, 10, 56
0, 11, 10, 3, 11, 56
0, 11, 10, 4, 0, 11
0, 11, 10, 4, 1, 11
0, 11, 10, 4, 2, 24
0, 11, 10, 4, 3, 11
0, 11, 10, 4, 4, 11
0, 11, 10, 4, 7, 11
0, 11, 10, 4, 8, 11
0, 11, 10, 4, 10, 43
0, 11, 10, 4, 11, 11
0, 11, 10, 11, 0, 26
0, 11, 10, 11, 1, 26
0, 11, 10, 11, 3, 26
0, 11, 10, 11, 4, 26
0, 11, 10, 11, 8, 26
0, 11, 10, 11, 10, 26
0, 11, 10, 11, 11, 26
1, 0, 1, 2, 0, 88
1, 0, 1, 2, 3, 24
1, 0, 1, 2, 4, 15
1, 0, 1, 3, 2, 8
1, 0, 1, 3, 4, 1
1, 0, 1, 3, 5, 30
1, 0, 1, 3, 8, 26
1, 0, 1, 8, 3, 0
1, 0, 1, 8, 4, 51
1, 0, 1, 8, 7, 11
1, 0, 1, 9, 4, 47
1, 0, 2, 1, 0, 21
1, 0, 2, 1, 2, 21
1, 0, 2, 3, 1, 34
1, 0, 2, 3, 2, 18
1, 0, 2, 3, 4, 18
1, 0, 2, 3, 5, 72
1, 0, 2, 3, 6, 34
1, 0, 2, 4, 1, 79
1, 0, 2, 4, 6, 79
1, 0, 3, 1, 0, 93
1, 0, 3, 1, 4, 31
1, 0, 3, 2, 4, 48
1, 0, 3, 2, 9, 60
1, 0, 3, 4, 11, 6
